Full VQE parameter scan: N=8, 30x30
  time AP: 0.1030s | E = -8.827855
  time PM: 0.6242s | E = -8.827499
  time FM: 0.7936s | E = -6.068976
  time AP: 0.0729s | E = -8.827855
  time PM: 1.0738s | E = -8.827622
  time FM: 0.8360s | E = -6.068969
  time AP: 0.1082s | E = -9.379331
  time PM: 0.7109s | E = -9.379311
  time FM: 0.7464s | E = -6.068974
  time AP: 0.0766s | E = -9.379331
  time PM: 0.7336s | E = -9.379310
  time FM: 1.0619s | E = -6.068971
  time AP: 0.0743s | E = -9.931061
  time PM: 1.0695s | E = -9.931043
  time FM: 0.6587s | E = -6.068986
  time AP: 0.0953s | E = -9.931061
  time PM: 0.6693s | E = -9.931070
  time FM: 0.6803s | E = -6.068970
  time AP: 0.0701s | E = -10.482769
  time PM: 0.6730s | E = -10.482765
  time FM: 0.6137s | E = -6.068978
  time AP: 0.0702s | E = -10.482769
  time PM: 0.6002s | E = -10.482793
  time FM: 0.5972s | E = -6.068978
  time AP: 0.0664s | E = -11.034481
  time PM: 0.6023s | E = -11.034493
  time FM: 0.5988s | E = -6.068971
  time AP: 0.0652s | E = -11.034481
  time PM: 0.6496s | E = -11.034512
  time FM: 0.5962s | E = -6.068978
  time AP: 0.0666s | E = -11.586214
  time PM: 0.5953s | E = -11.586262
  time FM: 0.6053s | E = -6.068979
  time AP: 0.0666s | E = -11.586214
  time PM: 0.6161s | E = -11.586204
  time FM: 0.8820s | E = -6.068979
  time AP: 0.0887s | E = -12.137956
  time PM: 0.6745s | E = -12.137976
  time FM: 0.7414s | E = -6.068975
  time AP: 0.0679s | E = -12.137956
  time PM: 0.6123s | E = -12.137924
  time FM: 0.5913s | E = -6.068969
  time AP: 0.0662s | E = -12.689662
  time PM: 0.5993s | E = -12.689657
  time FM: 0.6357s | E = -6.068973
  time AP: 0.0918s | E = -12.689662
  time PM: 0.8190s | E = -12.689666
  time FM: 0.6918s | E = -6.068976
  time AP: 0.0696s | E = -13.241397
  time PM: 0.6159s | E = -13.241391
  time FM: 0.6008s | E = -6.068974
  time AP: 0.0669s | E = -13.241397
  time PM: 0.6350s | E = -13.241359
  time FM: 0.5993s | E = -6.068984
  time AP: 0.0674s | E = -13.793131
  time PM: 0.6015s | E = -13.793114
  time FM: 0.5980s | E = -6.068980
  time AP: 0.0656s | E = -13.793131
  time PM: 0.6057s | E = -13.793149
  time FM: 0.5994s | E = -6.068964
  time AP: 0.0670s | E = -14.344846
  time PM: 0.6018s | E = -14.344862
  time FM: 0.5908s | E = -6.068978
  time AP: 0.0678s | E = -14.344846
  time PM: 0.5964s | E = -14.344853
  time FM: 0.5878s | E = -6.068978
  time AP: 0.0656s | E = -14.896587
  time PM: 0.6009s | E = -14.896566
  time FM: 0.6014s | E = -6.068977
  time AP: 0.0667s | E = -14.896587
  time PM: 0.6009s | E = -14.896586
  time FM: 0.5834s | E = -6.068977
  time AP: 0.0658s | E = -15.448293
  time PM: 0.5920s | E = -15.448281
  time FM: 0.5849s | E = -6.068977
  time AP: 0.0704s | E = -15.448293
  time PM: 0.6061s | E = -15.448286
  time FM: 0.6089s | E = -6.068976
  time AP: 0.0681s | E = -16.000040
  time PM: 0.6300s | E = -15.999998
  time FM: 0.6042s | E = -6.068968
  time AP: 0.0666s | E = -16.000040
  time PM: 0.6013s | E = -16.000092
  kappa column 8/30 complete
  time FM: 0.6007s | E = -5.793115
  time AP: 0.0653s | E = -2.206897
  time PM: 0.6160s | E = -5.793086
  time FM: 0.6064s | E = -5.793117
  time AP: 0.1494s | E = -2.206897
  time PM: 0.6163s | E = -4.000020
  time FM: 0.6152s | E = -5.793112
  time AP: 0.0731s | E = -2.241385
  time PM: 0.6181s | E = -0.551720
  time FM: 0.5939s | E = -5.793112
  time AP: 0.0667s | E = -2.241385
  time PM: 0.6053s | E = -0.551724
  time FM: 0.6013s | E = -5.793117
  time AP: 0.0661s | E = -2.344833
  time PM: 0.6084s | E = -1.103447
  time FM: 0.6077s | E = -5.793113
  time AP: 0.0659s | E = -2.344833
  time PM: 0.5934s | E = -1.103437
  time FM: 0.5936s | E = -5.793114
  time AP: 0.0659s | E = -2.517245
  time PM: 0.7208s | E = -1.655166
  time FM: 0.5930s | E = -5.793111
  time AP: 0.1052s | E = -2.517245
  time PM: 0.6174s | E = -1.655171
  time FM: 0.6027s | E = -5.793116
  time AP: 0.0706s | E = -2.758625
  time PM: 0.5981s | E = -2.206895
  time FM: 0.5939s | E = -5.793110
  time AP: 0.0649s | E = -2.758625
  time PM: 0.5961s | E = -2.206894
  time FM: 0.5939s | E = -5.793115
  time AP: 0.0662s | E = -3.068969
  time PM: 0.5929s | E = -2.758578
  time FM: 0.5956s | E = -5.793108
  time AP: 0.0684s | E = -3.068969
  time PM: 0.6043s | E = -2.758620
  time FM: 0.5938s | E = -5.793108
  time AP: 0.0698s | E = -5.241563
  time PM: 0.5984s | E = -3.310321
  time FM: 0.5939s | E = -5.793119
  time AP: 0.0672s | E = -5.241563
  time PM: 0.5955s | E = -3.310346
  time FM: 0.5957s | E = -5.793114
  time AP: 0.0666s | E = -5.519354
  time PM: 0.6010s | E = -3.862042
  time FM: 0.5941s | E = -5.793114
  time AP: 0.0663s | E = -5.519354
  time PM: 0.5954s | E = -3.862082
  time FM: 0.5990s | E = -5.793116
  time AP: 0.0669s | E = -5.841156
  time PM: 0.5926s | E = -4.413762
  time FM: 0.6062s | E = -5.793114
  time AP: 0.0661s | E = -5.841156
  time PM: 0.6022s | E = -4.413809
  time FM: 0.5886s | E = -5.793110
  time AP: 0.0703s | E = -6.159272
  time PM: 0.7646s | E = -4.965510
  time FM: 0.6959s | E = -5.793120
  time AP: 0.0763s | E = -6.159272
  time PM: 0.6953s | E = -4.965512
  time FM: 0.7038s | E = -5.793118
  time AP: 0.0713s | E = -6.518385
  time PM: 0.6784s | E = -5.517261
  time FM: 0.7130s | E = -5.793116
  time AP: 0.0689s | E = -6.518385
  time PM: 0.8158s | E = -5.517244
  time FM: 0.6674s | E = -5.793108
  time AP: 0.0735s | E = -6.876878
  time PM: 0.7191s | E = -6.068936
  time FM: 0.6875s | E = -5.793113
  time AP: 0.0865s | E = -6.876878
  time PM: 0.6785s | E = -6.068958
  time FM: 0.6873s | E = -5.793119
  time AP: 0.0700s | E = -7.649659
  time PM: 0.7215s | E = -6.620629
  time FM: 1.2096s | E = -5.793119
  time AP: 0.1457s | E = -7.649659
  time PM: 1.2464s | E = -6.620694
  time FM: 1.3006s | E = -5.793114
  time AP: 0.0994s | E = -7.999752
  time PM: 0.8896s | E = -7.172406
  time FM: 1.4267s | E = -5.793107
  time AP: 0.4927s | E = -7.999752
  time PM: 0.7763s | E = -7.172441
  time FM: 0.7147s | E = -5.793111
  time AP: 0.0763s | E = -7.821512
  time PM: 0.8257s | E = -7.724167
  time FM: 1.2673s | E = -5.793118
  time AP: 0.1106s | E = -7.821512
  time PM: 0.9007s | E = -7.724172
  time FM: 0.6916s | E = -5.793114
  time AP: 0.0743s | E = -8.307074
  time PM: 0.7614s | E = -8.275855
  time FM: 0.6082s | E = -5.793116
  time AP: 0.0663s | E = -8.307074
  time PM: 0.6053s | E = -8.275860
  time FM: 0.5990s | E = -5.793123
  time AP: 0.0671s | E = -8.827850
  time PM: 0.6030s | E = -8.827589
  time FM: 0.6088s | E = -5.793114
  time AP: 0.0665s | E = -8.827850
  time PM: 0.5950s | E = -8.827596
  time FM: 0.5948s | E = -5.793115
  time AP: 0.0670s | E = -9.379323
  time PM: 0.6001s | E = -9.379314
  time FM: 0.5955s | E = -5.793115
  time AP: 0.0701s | E = -9.379323
  time PM: 0.6305s | E = -9.379305
  time FM: 0.6042s | E = -5.793106
  time AP: 0.0952s | E = -9.931046
  time PM: 0.6347s | E = -9.930964
  time FM: 0.5912s | E = -5.793118
  time AP: 0.0658s | E = -9.931046
  time PM: 0.5921s | E = -9.931040
  time FM: 0.5882s | E = -5.793110
  time AP: 0.1033s | E = -10.482771
  time PM: 0.6259s | E = -10.482751
  time FM: 0.6656s | E = -5.793110
  time AP: 0.0864s | E = -10.482771
  time PM: 0.6255s | E = -10.482800
  time FM: 0.5986s | E = -5.793108
  time AP: 0.0678s | E = -11.034490
  time PM: 0.6049s | E = -11.034480
  time FM: 0.6005s | E = -5.793116
  time AP: 0.0648s | E = -11.034490
  time PM: 0.5886s | E = -11.034487
  time FM: 0.6087s | E = -5.793104
  time AP: 0.0661s | E = -11.586220
  time PM: 0.6233s | E = -11.586252
  time FM: 0.7299s | E = -5.793113
  time AP: 0.0943s | E = -11.586220
  time PM: 0.6700s | E = -11.586206
  time FM: 0.6152s | E = -5.793114
  time AP: 0.0678s | E = -12.137938
  time PM: 0.6036s | E = -12.137985
  time FM: 0.6330s | E = -5.793119
  time AP: 0.0683s | E = -12.137938
  time PM: 0.5984s | E = -12.137952
  time FM: 0.5956s | E = -5.793113
  time AP: 0.0726s | E = -12.689673
  time PM: 0.7189s | E = -12.689657
  time FM: 0.7063s | E = -5.793112
  time AP: 0.0903s | E = -12.689673
  time PM: 0.6658s | E = -12.689687
  time FM: 0.6332s | E = -5.793118
  time AP: 0.0667s | E = -13.241394
  time PM: 0.6090s | E = -13.241377
  time FM: 0.6098s | E = -5.793118
  time AP: 0.0677s | E = -13.241394
  time PM: 0.6006s | E = -13.241426
  time FM: 0.5995s | E = -5.793119
  time AP: 0.0665s | E = -13.793111
  time PM: 0.5980s | E = -13.793148
  time FM: 0.5867s | E = -5.793121
  time AP: 0.0697s | E = -13.793111
  time PM: 0.7266s | E = -13.793111
  time FM: 0.6149s | E = -5.793116
  time AP: 0.0689s | E = -14.344831
  time PM: 0.9116s | E = -14.344897
  time FM: 0.6186s | E = -5.793119
  time AP: 0.0970s | E = -14.344831
  time PM: 0.6220s | E = -14.344860
  time FM: 0.6140s | E = -5.793125
  time AP: 0.0653s | E = -14.896583
  time PM: 0.6146s | E = -14.896619
  time FM: 0.6050s | E = -5.793117
  time AP: 0.0663s | E = -14.896583
  time PM: 0.6003s | E = -14.896603
  time FM: 0.7013s | E = -5.793113
  time AP: 0.0734s | E = -15.448290
  time PM: 0.7312s | E = -15.448277
  time FM: 0.6903s | E = -5.793116
  time AP: 0.0989s | E = -15.448290
  time PM: 0.7104s | E = -15.448286
  time FM: 0.6730s | E = -5.793109
  time AP: 0.0716s | E = -16.000006
  time PM: 0.7315s | E = -16.000010
  time FM: 0.6785s | E = -5.793116
  time AP: 0.0708s | E = -16.000006
  time PM: 0.7385s | E = -16.000061
  kappa column 9/30 complete
  time FM: 0.9227s | E = -5.517261
  time AP: 0.1043s | E = -2.482759
  time PM: 0.6688s | E = -2.758630
  time FM: 0.6288s | E = -5.517255
  time AP: 0.0655s | E = -2.482759
  time PM: 0.6400s | E = -4.000021
  time FM: 0.7128s | E = -5.517254
  time AP: 0.0712s | E = -2.513417
  time PM: 0.6094s | E = -0.608294
  time FM: 0.5914s | E = -5.517250
  time AP: 0.0697s | E = -2.513417
  time PM: 0.5988s | E = -0.560023
  time FM: 0.5979s | E = -5.517251
  time AP: 0.0665s | E = -2.605371
  time PM: 0.6099s | E = -1.103426
  time FM: 0.6340s | E = -5.517254
  time AP: 0.0664s | E = -2.605371
  time PM: 0.6022s | E = -1.103442
  time FM: 0.6134s | E = -5.517255
  time AP: 0.0665s | E = -2.758626
  time PM: 0.5953s | E = -1.655165
  time FM: 0.5907s | E = -5.517253
  time AP: 0.0656s | E = -2.758626
  time PM: 0.6119s | E = -1.655137
  time FM: 0.6091s | E = -5.517260
  time AP: 0.0682s | E = -2.973186
  time PM: 0.5994s | E = -2.206879
  time FM: 0.6039s | E = -5.517254
  time AP: 0.0694s | E = -2.973186
  time PM: 0.8044s | E = -2.206881
  time FM: 0.6926s | E = -5.517254
  time AP: 0.0993s | E = -3.249046
  time PM: 0.6481s | E = -2.758620
  time FM: 0.5990s | E = -5.517250
  time AP: 0.0661s | E = -3.249046
  time PM: 0.6021s | E = -2.758618
  time FM: 0.7294s | E = -5.517251
  time AP: 0.0796s | E = -3.586210
  time PM: 0.6412s | E = -3.310361
  time FM: 0.6701s | E = -5.517251
  time AP: 0.0669s | E = -3.586210
  time PM: 0.5946s | E = -3.310339
  time FM: 0.6084s | E = -5.517252
  time AP: 0.0661s | E = -5.518791
  time PM: 0.6369s | E = -3.862037
  time FM: 0.6003s | E = -5.517257
  time AP: 0.0664s | E = -5.518791
  time PM: 0.5934s | E = -3.862067
  time FM: 0.6064s | E = -5.517260
  time AP: 0.0692s | E = -5.837959
  time PM: 0.6015s | E = -4.413758
  time FM: 0.5933s | E = -5.517260
  time AP: 0.0663s | E = -5.837959
  time PM: 0.5920s | E = -4.413786
  time FM: 0.5991s | E = -5.517247
  time AP: 0.0664s | E = -6.167169
  time PM: 0.5945s | E = -4.965522
  time FM: 0.6042s | E = -5.517252
  time AP: 0.0658s | E = -6.167169
  time PM: 0.5954s | E = -4.965513
  time FM: 0.6288s | E = -5.517251
  time AP: 0.0695s | E = -6.893414
  time PM: 0.6184s | E = -5.517241
  time FM: 0.6001s | E = -5.517256
  time AP: 0.0691s | E = -6.893414
  time PM: 0.6004s | E = -5.517246
  time FM: 0.5934s | E = -5.517249
  time AP: 0.0665s | E = -6.881498
  time PM: 0.6100s | E = -6.068968
  time FM: 0.6103s | E = -5.517251
  time AP: 0.0670s | E = -6.881498
  time PM: 0.6060s | E = -6.068638
  time FM: 0.6115s | E = -5.517255
  time AP: 0.0665s | E = -7.270065
  time PM: 0.6277s | E = -6.620715
  time FM: 0.6192s | E = -5.517252
  time AP: 0.0694s | E = -7.270065
  time PM: 0.6168s | E = -6.620687
  time FM: 0.6025s | E = -5.517254
  time AP: 0.0657s | E = -7.678837
  time PM: 0.6052s | E = -7.172432
  time FM: 0.6119s | E = -5.517249
  time AP: 0.0666s | E = -7.678837
  time PM: 0.5908s | E = -7.172411
  time FM: 0.6108s | E = -5.517256
  time AP: 0.0662s | E = -7.941332
  time PM: 0.5941s | E = -7.724173
  time FM: 0.6022s | E = -5.517249
  time AP: 0.0664s | E = -7.941332
  time PM: 0.5969s | E = -7.724144
  time FM: 0.5965s | E = -5.517245
  time AP: 0.0656s | E = -8.278660
  time PM: 0.7233s | E = -8.275866
  time FM: 0.6244s | E = -5.517251
  time AP: 0.0890s | E = -8.278660
  time PM: 0.6481s | E = -8.275894
  time FM: 0.6222s | E = -5.517251
  time AP: 0.0672s | E = -8.827668
  time PM: 0.6173s | E = -8.827563
  time FM: 0.6037s | E = -5.517252
  time AP: 0.0661s | E = -8.827668
  time PM: 0.6084s | E = -8.827591
  time FM: 0.5893s | E = -5.517255
  time AP: 0.0660s | E = -9.379326
  time PM: 0.5891s | E = -9.379230
  time FM: 0.5948s | E = -5.517248
  time AP: 0.0664s | E = -9.379326
  time PM: 0.6058s | E = -9.379306
  time FM: 0.5963s | E = -5.517253
  time AP: 0.0657s | E = -9.931038
  time PM: 0.5990s | E = -9.931025
  time FM: 0.5963s | E = -5.517250
  time AP: 0.0693s | E = -9.931038
  time PM: 0.6027s | E = -9.931018
  time FM: 0.6050s | E = -5.517249
  time AP: 0.0660s | E = -10.482770
  time PM: 0.7567s | E = -10.482786
  time FM: 0.6060s | E = -5.517254
  time AP: 0.0676s | E = -10.482770
  time PM: 0.6029s | E = -10.482775
  time FM: 0.5943s | E = -5.517248
  time AP: 0.0691s | E = -11.034492
  time PM: 0.5994s | E = -11.034495
  time FM: 0.6018s | E = -5.517251
  time AP: 0.0664s | E = -11.034492
  time PM: 0.6059s | E = -11.034426
  time FM: 0.6079s | E = -5.517253
  time AP: 0.0671s | E = -11.586218
  time PM: 0.5903s | E = -11.586250
  time FM: 0.5902s | E = -5.517258
  time AP: 0.0663s | E = -11.586218
  time PM: 0.5952s | E = -11.586215
  time FM: 0.5963s | E = -5.517245
  time AP: 0.0661s | E = -12.137939
  time PM: 0.5934s | E = -12.137936
  time FM: 0.5942s | E = -5.517246
  time AP: 0.0665s | E = -12.137939
  time PM: 0.6017s | E = -12.137936
  time FM: 0.5997s | E = -5.517252
  time AP: 0.0668s | E = -12.689669
  time PM: 0.6044s | E = -12.689667
  time FM: 0.5974s | E = -5.517254
  time AP: 0.0805s | E = -12.689669
  time PM: 0.6101s | E = -12.689676
  time FM: 0.6096s | E = -5.517247
  time AP: 0.0669s | E = -13.241392
  time PM: 0.6004s | E = -13.241387
  time FM: 0.6074s | E = -5.517261
  time AP: 0.0665s | E = -13.241392
  time PM: 0.7248s | E = -13.241425
  time FM: 0.6062s | E = -5.517254
  time AP: 0.0696s | E = -13.793125
  time PM: 0.6014s | E = -13.793122
  time FM: 0.6029s | E = -5.517255
  time AP: 0.0667s | E = -13.793125
  time PM: 0.6107s | E = -13.793159
  time FM: 0.6492s | E = -5.517260
  time AP: 0.0661s | E = -14.344842
  time PM: 0.6141s | E = -14.344839
  time FM: 0.5880s | E = -5.517246
  time AP: 0.0656s | E = -14.344842
  time PM: 0.5923s | E = -14.344893
  time FM: 0.5970s | E = -5.517252
  time AP: 0.0661s | E = -14.896567
  time PM: 0.6014s | E = -14.896593
  time FM: 0.5944s | E = -5.517254
  time AP: 0.0683s | E = -14.896567
  time PM: 0.5917s | E = -14.896564
  time FM: 0.7881s | E = -5.517253
  time AP: 0.0802s | E = -15.448276
  time PM: 0.7483s | E = -15.448318
  time FM: 0.6764s | E = -5.517249
  time AP: 0.0719s | E = -15.448276
  time PM: 0.6360s | E = -15.448331
  time FM: 0.6068s | E = -5.517251
  time AP: 0.0671s | E = -16.000025
  time PM: 0.6100s | E = -16.000055
  time FM: 0.6617s | E = -5.517249
  time AP: 0.0671s | E = -16.000025
  time PM: 0.6094s | E = -16.000011
  kappa column 10/30 complete
  time FM: 0.6025s | E = -5.241393
  time AP: 0.0654s | E = -2.758621
  time PM: 0.6161s | E = -4.000006
  time FM: 0.6350s | E = -5.241391
  time AP: 0.0958s | E = -2.758621
  time PM: 0.6862s | E = -4.000011
  time FM: 0.6584s | E = -5.241386
  time AP: 0.0669s | E = -2.786214
  time PM: 0.6080s | E = -3.998558
  time FM: 0.5953s | E = -5.241383
  time AP: 0.0668s | E = -2.786214
  time PM: 0.6031s | E = -0.551713
  time FM: 0.6015s | E = -5.241389
  time AP: 0.0712s | E = -2.868975
  time PM: 0.6078s | E = -1.103448
  time FM: 0.6039s | E = -5.241383
  time AP: 0.0671s | E = -2.868975
  time PM: 0.6153s | E = -1.103442
  time FM: 0.6146s | E = -5.241397
  time AP: 0.0701s | E = -3.006906
  time PM: 0.6127s | E = -1.655170
  time FM: 0.6086s | E = -5.241393
  time AP: 0.0676s | E = -3.006906
  time PM: 0.6043s | E = -1.655172
  time FM: 0.7124s | E = -5.241390
  time AP: 0.0703s | E = -3.200007
  time PM: 0.6658s | E = -2.206887
  time FM: 0.6170s | E = -5.241387
  time AP: 0.0778s | E = -3.200007
  time PM: 0.7097s | E = -2.206891
  time FM: 0.7194s | E = -5.241391
  time AP: 0.1043s | E = -3.448282
  time PM: 0.7523s | E = -2.758628
  time FM: 0.7032s | E = -5.241383
  time AP: 0.0732s | E = -3.448282
  time PM: 0.7194s | E = -2.758611
  time FM: 0.7127s | E = -5.241390
  time AP: 0.0693s | E = -3.751728
  time PM: 0.9827s | E = -3.310335
  time FM: 0.8457s | E = -5.241389
  time AP: 0.0982s | E = -3.751728
  time PM: 0.6360s | E = -3.310330
  time FM: 0.7347s | E = -5.241385
  time AP: 0.0772s | E = -4.110348
  time PM: 0.7042s | E = -3.862077
  time FM: 0.6075s | E = -5.241388
  time AP: 0.0957s | E = -4.110348
  time PM: 0.6511s | E = -3.862070
  time FM: 0.6253s | E = -5.241393
  time AP: 0.0660s | E = -5.826920
  time PM: 0.6000s | E = -4.413719
  time FM: 0.5977s | E = -5.241392
  time AP: 0.0675s | E = -5.826920
  time PM: 0.6121s | E = -4.413781
  time FM: 0.5941s | E = -5.241382
  time AP: 0.0659s | E = -6.157048
  time PM: 0.5904s | E = -4.965520
  time FM: 0.6262s | E = -5.241389
  time AP: 0.0886s | E = -6.157048
  time PM: 0.6687s | E = -4.965532
  time FM: 0.6121s | E = -5.241391
  time AP: 0.0674s | E = -6.517918
  time PM: 0.6176s | E = -5.517219
  time FM: 0.6427s | E = -5.241392
  time AP: 0.0758s | E = -6.517918
  time PM: 0.6108s | E = -5.517241
  time FM: 0.6085s | E = -5.241391
  time AP: 0.0668s | E = -6.886274
  time PM: 0.6024s | E = -6.068755
  time FM: 0.5921s | E = -5.241395
  time AP: 0.0660s | E = -6.886274
  time PM: 0.6159s | E = -6.068982
  time FM: 0.6099s | E = -5.241387
  time AP: 0.0938s | E = -7.270669
  time PM: 0.6245s | E = -6.620688
  time FM: 0.5985s | E = -5.241387
  time AP: 0.0668s | E = -7.270669
  time PM: 0.5942s | E = -6.620709
  time FM: 0.5927s | E = -5.241385
  time AP: 0.0682s | E = -7.666804
  time PM: 0.6068s | E = -7.172420
  time FM: 0.6000s | E = -5.241385
  time AP: 0.0677s | E = -7.666804
  time PM: 0.5843s | E = -7.172026
  time FM: 0.6130s | E = -5.241394
  time AP: 0.0695s | E = -8.103258
  time PM: 0.6036s | E = -7.724143
  time FM: 0.5956s | E = -5.241387
  time AP: 0.0657s | E = -8.103258
  time PM: 0.5893s | E = -7.724144
  time FM: 0.5853s | E = -5.241401
  time AP: 0.0668s | E = -8.277620
  time PM: 0.6036s | E = -8.275886
  time FM: 0.6257s | E = -5.241388
  time AP: 0.0827s | E = -8.277620
  time PM: 0.8628s | E = -8.275866
  time FM: 0.7625s | E = -5.241385
  time AP: 0.0860s | E = -8.827703
  time PM: 0.7074s | E = -8.827558
  time FM: 0.6799s | E = -5.241390
  time AP: 0.0811s | E = -8.827703
  time PM: 0.7182s | E = -8.827583
  time FM: 0.6881s | E = -5.241390
  time AP: 0.0714s | E = -9.379322
  time PM: 0.6854s | E = -9.379364
  time FM: 0.8181s | E = -5.241387
  time AP: 0.0886s | E = -9.379322
  time PM: 0.7099s | E = -9.379313
  time FM: 0.6899s | E = -5.241393
  time AP: 0.0721s | E = -9.931034
  time PM: 0.6819s | E = -9.931059
  time FM: 0.6872s | E = -5.241388
  time AP: 0.0680s | E = -9.931034
  time PM: 0.7072s | E = -9.931070
  time FM: 0.5920s | E = -5.241386
  time AP: 0.0677s | E = -10.482766
  time PM: 0.6008s | E = -10.482813
  time FM: 0.5921s | E = -5.241387
  time AP: 0.0999s | E = -10.482766
  time PM: 0.8964s | E = -10.482765
  time FM: 0.7286s | E = -5.241385
  time AP: 0.0940s | E = -11.034510
  time PM: 0.7698s | E = -11.034494
  time FM: 0.7367s | E = -5.241388
  time AP: 0.0875s | E = -11.034510
  time PM: 0.7049s | E = -11.034472
  time FM: 0.8567s | E = -5.241391
  time AP: 0.0954s | E = -11.586235
  time PM: 0.6618s | E = -11.586244
  time FM: 0.6534s | E = -5.241388
  time AP: 0.0680s | E = -11.586235
  time PM: 0.7013s | E = -11.586250
  time FM: 0.6556s | E = -5.241385
  time AP: 0.0664s | E = -12.137943
  time PM: 0.6064s | E = -12.137930
  time FM: 0.6228s | E = -5.241394
  time AP: 0.0890s | E = -12.137943
  time PM: 0.6691s | E = -12.138014
  time FM: 0.6534s | E = -5.241387
  time AP: 0.0676s | E = -12.689667
  time PM: 0.5980s | E = -12.689520
  time FM: 0.6099s | E = -5.241389
  time AP: 0.0749s | E = -12.689667
  time PM: 0.6083s | E = -12.689700
  time FM: 0.6013s | E = -5.241387
  time AP: 0.0675s | E = -13.241397
  time PM: 0.5987s | E = -13.241434
  time FM: 0.6030s | E = -5.241389
  time AP: 0.0710s | E = -13.241397
  time PM: 0.6131s | E = -13.241383
  time FM: 0.6015s | E = -5.241391
  time AP: 0.0660s | E = -13.793113
  time PM: 0.6001s | E = -13.793168
  time FM: 0.6066s | E = -5.241395
  time AP: 0.0667s | E = -13.793113
  time PM: 0.6040s | E = -13.793136
  time FM: 0.9050s | E = -5.241392
  time AP: 0.0999s | E = -14.344837
  time PM: 0.7844s | E = -14.344843
  time FM: 0.9446s | E = -5.241382
  time AP: 0.0975s | E = -14.344837
  time PM: 0.7548s | E = -14.344892
  time FM: 0.6750s | E = -5.241378
  time AP: 0.0710s | E = -14.896591
  time PM: 0.6986s | E = -14.896570
  time FM: 0.6746s | E = -5.241382
  time AP: 0.0695s | E = -14.896591
  time PM: 0.7461s | E = -14.896532
  time FM: 0.6325s | E = -5.241385
  time AP: 0.1081s | E = -15.448274
  time PM: 0.6309s | E = -15.448341
  time FM: 0.6588s | E = -5.241385
  time AP: 0.0695s | E = -15.448274
  time PM: 0.6643s | E = -15.448289
  time FM: 0.6959s | E = -5.241397
  time AP: 0.0671s | E = -16.000015
  time PM: 0.6371s | E = -16.000036
  time FM: 0.6167s | E = -5.241387
  time AP: 0.0860s | E = -16.000015
  time PM: 0.6251s | E = -16.000010
  kappa column 11/30 complete
  time FM: 0.6095s | E = -4.965526
  time AP: 0.0652s | E = -3.034483
  time PM: 0.6521s | E = -4.000009
  time FM: 0.7547s | E = -4.965529
  time AP: 0.0727s | E = -3.034483
  time PM: 0.7618s | E = -3.999981
  time FM: 0.6461s | E = -4.965532
  time AP: 0.0691s | E = -3.059569
  time PM: 0.6008s | E = -1.454062
  time FM: 0.6010s | E = -4.965530
  time AP: 0.0697s | E = -3.059569
  time PM: 0.7219s | E = -3.936795
  time FM: 0.6648s | E = -4.965530
  time AP: 0.0673s | E = -3.134808
  time PM: 0.6149s | E = -1.103440
  time FM: 0.6268s | E = -4.965524
  time AP: 0.0707s | E = -3.134808
  time PM: 0.6048s | E = -1.103441
  time FM: 0.6021s | E = -4.965525
  time AP: 0.0662s | E = -3.260196
  time PM: 0.6049s | E = -1.655170
  time FM: 0.5963s | E = -4.965530
  time AP: 0.0666s | E = -3.260196
  time PM: 0.6626s | E = -1.655153
  time FM: 0.6037s | E = -4.965529
  time AP: 0.0671s | E = -3.435748
  time PM: 0.6051s | E = -2.206893
  time FM: 0.6508s | E = -4.965532
  time AP: 0.0889s | E = -3.435748
  time PM: 0.6373s | E = -2.206898
  time FM: 0.6032s | E = -4.965526
  time AP: 0.0662s | E = -3.661450
  time PM: 0.7154s | E = -2.758624
  time FM: 0.6504s | E = -4.965531
  time AP: 0.0691s | E = -3.661450
  time PM: 0.6003s | E = -2.758609
  time FM: 0.5991s | E = -4.965525
  time AP: 0.0673s | E = -3.937311
  time PM: 0.5971s | E = -3.310345
  time FM: 0.5960s | E = -4.965521
  time AP: 0.0659s | E = -3.937311
  time PM: 0.5965s | E = -3.310345
  time FM: 0.5951s | E = -4.965528
  time AP: 0.0678s | E = -4.263326
  time PM: 0.6032s | E = -3.862065
  time FM: 0.6101s | E = -4.965526
  time AP: 0.0668s | E = -4.263326
  time PM: 0.6001s | E = -3.862068
  time FM: 0.6092s | E = -4.965530
  time AP: 0.0661s | E = -4.639503
  time PM: 0.5890s | E = -4.413791
  time FM: 0.6004s | E = -4.965522
  time AP: 0.0728s | E = -4.639503
  time PM: 0.6371s | E = -4.413805
  time FM: 0.5967s | E = -4.965524
  time AP: 0.0690s | E = -6.156591
  time PM: 0.5911s | E = -4.965532
  time FM: 0.5905s | E = -4.965521
  time AP: 0.0664s | E = -6.156591
  time PM: 0.5930s | E = -4.965512
  time FM: 0.5898s | E = -4.965527
  time AP: 0.0664s | E = -6.498487
  time PM: 0.6009s | E = -5.517251
  time FM: 0.6098s | E = -4.965528
  time AP: 0.0666s | E = -6.498487
  time PM: 0.6030s | E = -5.517239
  time FM: 0.5960s | E = -4.965524
  time AP: 0.0672s | E = -6.879373
  time PM: 0.6179s | E = -6.068968
  time FM: 1.1337s | E = -4.965525
  time AP: 0.0991s | E = -6.879373
  time PM: 0.7443s | E = -6.068949
  time FM: 0.7328s | E = -4.965527
